dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,architect,developer,qa,verifier,architect_total_tokens,developer_total_tokens,qa_total_tokens,verifier_total_tokens,architect_latency_s,developer_latency_s,qa_latency_s,verifier_latency_s,architect_error,developer_repair,developer_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
bigcodebench,monolithic,BigCodeBench/700,run-656eae3b,1771517774.049055,humaneval_monolithic,monolithic,0,,0,Monolithic,1318,12.024574,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/68,run-656eae3b,1771517788.045153,humaneval_monolithic,monolithic,0,,0,Monolithic,1371,13.98369,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/659,run-656eae3b,1771517807.196884,humaneval_monolithic,monolithic,0,,0,Monolithic,2016,19.132601,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/1086,run-656eae3b,1771517822.341796,humaneval_monolithic,monolithic,0,,0,Monolithic,1602,15.125548,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/474,run-656eae3b,1771517838.902064,humaneval_monolithic,monolithic,0,,0,Monolithic,1960,16.547639,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_case_10 (builtins.TestCases.test_case_10)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 92, in test_case_10
AssertionError: Exception not raised

======================================================================
FAIL: test_case_9 (builtins.TestCases.test_case_9)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 88, in test_case_9
AssertionError: Exception not raised

----------------------------------------------------------------------
Ran 12 tests in 3.471s

FAILED (failures=2)"
bigcodebench,monolithic,BigCodeBench/231,run-656eae3b,1771517854.868572,humaneval_monolithic,monolithic,0,,0,Monolithic,1865,15.954735,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 9, in test_case_1
AssertionError: '' != 'Fit results: mu = 10.76,  std = 39.42'
+ Fit results: mu = 10.76,  std = 39.42


======================================================================
FAIL: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 15, in test_case_2
AssertionError: '' != 'Fit results: mu = 40.53,  std = 0.00'
+ Fit results: mu = 40.53,  std = 0.00


======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 21, in test_case_3
AssertionError: '' != 'Fit results: mu = 27.52,  std = 32.92'
+ Fit results: mu = 27.52,  std = 32.92


======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 27, in test_case_4
AssertionError: '' != 'Fit results: mu = 0.00,  std = 0.00'
+ Fit results: mu = 0.00,  std = 0.00


======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 33, in test_case_5
AssertionError: '' != 'Fit results: mu = -88.28,  std = 0.00'
+ Fit results: mu = -88.28,  std = 0.00


----------------------------------------------------------------------
Ran 5 tests in 0.605s

FAILED (failures=5)"
bigcodebench,monolithic,BigCodeBench/945,run-656eae3b,1771517878.886936,humaneval_monolithic,monolithic,0,,0,Monolithic,2468,23.990774,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_forecasted_values_increasing (builtins.TestCases.test_forecasted_values_increasing)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 26, in test_forecasted_values_increasing
AssertionError: True is not false

----------------------------------------------------------------------
Ran 5 tests in 0.011s

FAILED (failures=1)"
bigcodebench,monolithic,BigCodeBench/50,run-656eae3b,1771517896.588104,humaneval_monolithic,monolithic,0,,0,Monolithic,2100,17.681137,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 6, in test_case_1
  File ""<string>"", line 55, in validate_output
AssertionError: dtype('O') != 'datetime64[ns]'

======================================================================
FAIL: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 9, in test_case_2
  File ""<string>"", line 55, in validate_output
AssertionError: dtype('O') != 'datetime64[ns]'

======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in test_case_3
  File ""<string>"", line 55, in validate_output
AssertionError: dtype('O') != 'datetime64[ns]'

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 15, in test_case_4
  File ""<string>"", line 55, in validate_output
AssertionError: dtype('O') != 'datetime64[ns]'

======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in test_case_5
  File ""<string>"", line 55, in validate_output
AssertionError: dtype('O') != 'datetime64[ns]'

======================================================================
FAIL: test_case_6 (builtins.TestCases.test_case_6)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 40, in test_case_6
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1303, in assert_frame_equal
    assert_series_equal(
    ~~~~~~~~~~~~~~~~~~~^
        lcol,
        ^^^^^
    ...<12 lines>...
        check_flags=False,
        ^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 999, in assert_series_equal
    assert_attr_equal(""dtype"", left, right, obj=f""Attributes of {obj}"")
    ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 421, in assert_attr_equal
    raise_assert_detail(obj, msg, left_attr, right_attr)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 620, in raise_assert_detail
    raise AssertionError(msg)
AssertionError: Attributes of DataFrame.iloc[:, 1] (column name=""Datetime"") are different

Attribute ""dtype"" are different
[left]:  object
[right]: datetime64[ns]

----------------------------------------------------------------------
Ran 6 tests in 0.742s

FAILED (failures=6)"
bigcodebench,monolithic,BigCodeBench/470,run-656eae3b,1771517910.747749,humaneval_monolithic,monolithic,0,,0,Monolithic,1931,14.140498,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 21, in test_case_2
AssertionError: ValueError not raised

----------------------------------------------------------------------
Ran 6 tests in 1.184s

FAILED (failures=1)"
bigcodebench,monolithic,BigCodeBench/725,run-656eae3b,1771517923.01918,humaneval_monolithic,monolithic,0,,0,Monolithic,1521,12.260752,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/867,run-656eae3b,1771517935.167652,humaneval_monolithic,monolithic,0,,0,Monolithic,1559,12.12813,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/171,run-656eae3b,1771517952.306896,humaneval_monolithic,monolithic,0,,0,Monolithic,1923,17.116459,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
ERROR: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 21, in test_case_3
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\frame.py"", line 4113, in __getitem__
    indexer = self.columns.get_loc(key)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\indexes\range.py"", line 417, in get_loc
    raise KeyError(key)
KeyError: 'Percentage'

----------------------------------------------------------------------
Ran 5 tests in 0.101s

FAILED (errors=1)"
bigcodebench,monolithic,BigCodeBench/226,run-656eae3b,1771517968.779177,humaneval_monolithic,monolithic,0,,0,Monolithic,1740,16.461292,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 13, in test_case_1
AssertionError: '' != 'x'
+ x


======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 40, in test_case_4
AssertionError: 112 != 210

----------------------------------------------------------------------
Ran 5 tests in 0.603s

FAILED (failures=2)"
bigcodebench,monolithic,BigCodeBench/263,run-656eae3b,1771517987.203438,humaneval_monolithic,monolithic,0,,0,Monolithic,1830,18.403362,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/301,run-656eae3b,1771518054.942454,humaneval_monolithic,monolithic,0,,0,Monolithic,5602,67.724948,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 9, in test_case_1
AssertionError: 0.9206267664155906 != 0.95949 within 5 places (0.03886323358440935 difference)

======================================================================
FAIL: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 15, in test_case_2
AssertionError: 0.1725696330273575 != 0.415415 within 5 places (0.24284536697264247 difference)

======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 20, in test_case_3
AssertionError: 0.9206267664155906 != 0.959492 within 5 places (0.03886523358440941 difference)

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in test_case_4
AssertionError: 0.42884258086335747 != 0.65486 within 5 places (0.22601741913664253 difference)

======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 30, in test_case_5
AssertionError: 0.7077075065009433 != 0.841253 within 5 places (0.13354549349905676 difference)

----------------------------------------------------------------------
Ran 5 tests in 0.050s

FAILED (failures=5)"
bigcodebench,monolithic,BigCodeBench/73,run-656eae3b,1771518072.347695,humaneval_monolithic,monolithic,0,,0,Monolithic,1963,17.385864,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/823,run-656eae3b,1771518074.822806,humaneval_monolithic,monolithic,0,,0,Monolithic,811,2.461649,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/504,run-656eae3b,1771518093.552841,humaneval_monolithic,monolithic,0,,0,Monolithic,1884,18.714985,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/772,run-656eae3b,1771518096.510221,humaneval_monolithic,monolithic,0,,0,Monolithic,991,2.938549,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/791,run-656eae3b,1771518114.854635,humaneval_monolithic,monolithic,0,,0,Monolithic,1638,18.33373,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
ERROR: test_empty_list (builtins.TestCases.test_empty_list)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 33, in test_empty_list
  File ""<string>"", line 13, in task_func
StopIteration

----------------------------------------------------------------------
Ran 5 tests in 0.001s

FAILED (errors=1)"
bigcodebench,monolithic,BigCodeBench/965,run-656eae3b,1771518129.202043,humaneval_monolithic,monolithic,0,,0,Monolithic,1734,14.335215,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/742,run-656eae3b,1771518145.979211,humaneval_monolithic,monolithic,0,,0,Monolithic,2228,16.759153,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/104,run-656eae3b,1771518162.870235,humaneval_monolithic,monolithic,0,,0,Monolithic,2001,16.873321,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/698,run-656eae3b,1771518179.422252,humaneval_monolithic,monolithic,0,,0,Monolithic,1701,16.538697,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/262,run-656eae3b,1771518182.302947,humaneval_monolithic,monolithic,0,,0,Monolithic,767,2.864095,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/987,run-f43ceaba,1771522082.014766,humaneval_monolithic,monolithic,0,,0,Monolithic,2419,21.51217,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/671,run-f43ceaba,1771522096.765976,humaneval_monolithic,monolithic,0,,0,Monolithic,1294,14.72334,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
ERROR: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 10, in test_case_1
  File ""<string>"", line 8, in task_func
FileNotFoundError: [Errno 2] No such file or directory: './source\\file_0_7311.json'

======================================================================
ERROR: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 20, in test_case_2
  File ""<string>"", line 8, in task_func
FileNotFoundError: [Errno 2] No such file or directory: './src\\file_0_3201.json'

======================================================================
ERROR: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 29, in test_case_3
  File ""<string>"", line 8, in task_func
FileNotFoundError: [Errno 2] No such file or directory: './s\\file_0_2033.json'

======================================================================
ERROR: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 40, in test_case_5
  File ""<string>"", line 8, in task_func
FileNotFoundError: [Errno 2] No such file or directory: './source\\file_0_1926.json'

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 35, in test_case_4
AssertionError: False is not true

----------------------------------------------------------------------
Ran 5 tests in 0.001s

FAILED (failures=1, errors=4)"
bigcodebench,monolithic,BigCodeBench/344,run-f43ceaba,1771522113.382497,humaneval_monolithic,monolithic,0,,0,Monolithic,1626,16.595629,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 45, in test_case_5
AssertionError: FileExistsError not raised

----------------------------------------------------------------------
Ran 5 tests in 0.018s

FAILED (failures=1)"
bigcodebench,monolithic,BigCodeBench/714,run-f43ceaba,1771522125.740129,humaneval_monolithic,monolithic,0,,0,Monolithic,1341,12.329928,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/690,run-f43ceaba,1771522139.647899,humaneval_monolithic,monolithic,0,,0,Monolithic,1245,13.889417,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/686,run-f43ceaba,1771522154.599085,humaneval_monolithic,monolithic,0,,0,Monolithic,1715,14.915814,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
ERROR: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 4, in test_case_1
  File ""<string>"", line 13, in task_func
TypeError: OneHotEncoder.__init__() got an unexpected keyword argument 'sparse'

======================================================================
ERROR: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 6, in test_case_2
  File ""<string>"", line 13, in task_func
TypeError: OneHotEncoder.__init__() got an unexpected keyword argument 'sparse'

======================================================================
ERROR: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 11, in test_case_3
  File ""<string>"", line 13, in task_func
TypeError: OneHotEncoder.__init__() got an unexpected keyword argument 'sparse'

======================================================================
ERROR: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 23, in test_case_4
  File ""<string>"", line 13, in task_func
TypeError: OneHotEncoder.__init__() got an unexpected keyword argument 'sparse'

======================================================================
ERROR: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 34, in test_case_5
  File ""<string>"", line 13, in task_func
TypeError: OneHotEncoder.__init__() got an unexpected keyword argument 'sparse'

----------------------------------------------------------------------
Ran 5 tests in 0.002s

FAILED (errors=5)"
bigcodebench,monolithic,BigCodeBench/651,run-f43ceaba,1771522172.936995,humaneval_monolithic,monolithic,0,,0,Monolithic,1426,18.309104,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 49, in test_case_5
AssertionError: np.int64(0) != 1

----------------------------------------------------------------------
Ran 5 tests in 0.702s

FAILED (failures=1)"
bigcodebench,monolithic,BigCodeBench/67,run-f43ceaba,1771522194.077439,humaneval_monolithic,monolithic,0,,0,Monolithic,1997,21.101542,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 48, in test_case_3
AssertionError: False is not true

----------------------------------------------------------------------
Ran 5 tests in 0.054s

FAILED (failures=1)"
bigcodebench,monolithic,BigCodeBench/493,run-f43ceaba,1771522217.269221,humaneval_monolithic,monolithic,0,,0,Monolithic,2097,23.154155,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_case_6 (builtins.TestCases.test_case_6)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 51, in test_case_6
AssertionError: ValueError not raised

======================================================================
FAIL: test_case_7 (builtins.TestCases.test_case_7)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 55, in test_case_7
AssertionError: TypeError not raised

----------------------------------------------------------------------
Ran 7 tests in 2.270s

FAILED (failures=2)"
bigcodebench,monolithic,BigCodeBench/160,run-f43ceaba,1771522237.319637,humaneval_monolithic,monolithic,0,,0,Monolithic,2036,19.954043,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/53,run-f43ceaba,1771522254.23595,humaneval_monolithic,monolithic,0,,0,Monolithic,1758,16.883491,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 33)",,,,,,,,,,,,,,,,,,2,2,1,1,False,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 33)"
bigcodebench,monolithic,BigCodeBench/767,run-f43ceaba,1771522268.071632,humaneval_monolithic,monolithic,0,,0,Monolithic,1273,13.80654,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/361,run-f43ceaba,1771522291.614141,humaneval_monolithic,monolithic,0,,0,Monolithic,2294,23.49567,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
ERROR: test_empty_excel_file (builtins.TestCases.test_empty_excel_file)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_file_not_found (builtins.TestCases.test_file_not_found)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_normal_functionality (builtins.TestCases.test_normal_functionality)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_overwrite_existing_csv (builtins.TestCases.test_overwrite_existing_csv)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_sheet_not_found (builtins.TestCases.test_sheet_not_found)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

----------------------------------------------------------------------
Ran 5 tests in 0.012s

FAILED (errors=5)"
bigcodebench,monolithic,BigCodeBench/286,run-f43ceaba,1771522312.270539,humaneval_monolithic,monolithic,0,,0,Monolithic,1860,20.623864,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/414,run-f43ceaba,1771522331.254969,humaneval_monolithic,monolithic,0,,0,Monolithic,1642,18.947826,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
