dataset,strategy,task_id,expected_task_count,artifact_source,artifact_found,model,passed,error_type,canonical_parse_error,artifact_parse_error,canonical_char_count,artifact_char_count,canonical_line_count,artifact_line_count,canonical_nonempty_line_count,artifact_nonempty_line_count,canonical_parse_ok,artifact_parse_ok,canonical_ast_node_count,artifact_ast_node_count,canonical_function_count,artifact_function_count,canonical_branch_count,artifact_branch_count,canonical_loop_count,artifact_loop_count,canonical_call_count,artifact_call_count,canonical_comprehension_count,artifact_comprehension_count,canonical_return_count,artifact_return_count,canonical_max_control_nesting_depth,artifact_max_control_nesting_depth,canonical_cyclomatic_proxy,artifact_cyclomatic_proxy,lexical_cosine_similarity,token_cosine_similarity,line_count_delta,nonempty_line_count_delta,ast_node_count_delta,branch_count_delta,loop_count_delta,call_count_delta,max_control_nesting_depth_delta,cyclomatic_proxy_delta,line_count_ratio,ast_node_count_ratio,cyclomatic_proxy_ratio
mbpp,agentic_plus_verifier,MBPP/392,200,,0,,,,,empty,237,0,9,0,9,0,1,0,118,,1,,0,,1,,9,,0,,1,,1,,2,,,,-9,-9,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/398,200,,0,,,,,empty,97,0,2,0,2,0,1,0,32,,1,,0,,2,,4,,1,,1,,1,,3,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/399,200,,0,,,,,empty,128,0,3,0,3,0,1,0,35,,1,,0,,1,,2,,1,,1,,1,,2,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/400,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,111,500,3,16,3,14,1,1,33,42,1,1,0,0,1,1,5,5,1,0,1,1,1,1,2,2,0.3532809023904868,0.860205542932436,13,11,9,0,0,0,0,0,5.333333333333333,1.2727272727272727,1.0
mbpp,agentic_plus_verifier,MBPP/404,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,77,76,5,5,5,5,1,1,18,18,1,1,1,1,0,0,0,0,0,0,2,2,1,1,2,2,0.9999999999999998,0.9743589743589743,0,0,0,0,0,0,0,0,1.0,1.0,1.0
mbpp,agentic_plus_verifier,MBPP/407,200,,0,,,,,empty,332,0,11,0,11,0,1,0,128,,2,,1,,1,,10,,0,,2,,2,,3,,,,-11,-11,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/409,200,,0,,,,,empty,104,0,3,0,3,0,1,0,32,,1,,0,,1,,2,,1,,1,,1,,2,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/410,200,,0,,,,,empty,102,0,3,0,3,0,1,0,28,,1,,0,,1,,2,,1,,1,,1,,2,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/411,200,,0,,,,,empty,105,0,4,0,3,0,1,0,29,,1,,0,,1,,3,,1,,1,,1,,3,,,,-4,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/412,200,,0,,,,,empty,94,0,5,0,5,0,1,0,29,,1,,1,,1,,1,,0,,1,,2,,3,,,,-5,-5,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/414,200,,0,,,,,empty,180,0,6,0,6,0,1,0,46,,1,,1,,2,,4,,0,,2,,3,,4,,,,-6,-6,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/418,200,,0,,,,,empty,73,0,3,0,3,0,1,0,21,,1,,0,,1,,1,,1,,1,,1,,2,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/420,200,,0,,,,,empty,114,0,5,0,5,0,1,0,46,,1,,0,,1,,1,,0,,1,,1,,2,,,,-5,-5,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/425,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,142,426,6,16,6,14,1,1,39,40,1,1,1,1,1,1,2,1,0,0,1,1,2,2,3,4,0.4280925216657311,0.6823994534614656,10,8,1,0,0,-1,0,1,2.6666666666666665,1.0256410256410255,1.3333333333333333
mbpp,agentic_plus_verifier,MBPP/428,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,380,355,12,13,12,13,1,1,111,113,1,1,0,0,3,3,3,2,0,0,1,1,3,3,5,5,0.9407749312478345,0.9558583860788628,1,1,2,0,0,-1,0,0,1.0833333333333333,1.018018018018018,1.0
mbpp,agentic_plus_verifier,MBPP/432,200,,0,,,,,empty,96,0,3,0,3,0,1,0,21,,1,,0,,0,,0,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/433,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,74,163,3,7,3,7,1,1,23,28,1,1,0,2,0,1,1,0,0,0,1,3,0,2,1,4,0.6708203932499369,0.6067798762169179,4,4,5,2,1,-1,2,3,2.3333333333333335,1.2173913043478262,4.0
mbpp,agentic_plus_verifier,MBPP/434,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,143,323,8,14,7,11,1,1,24,25,1,1,1,0,0,0,1,2,0,0,2,1,1,0,2,1,0.49613893835683387,0.7360699299651777,6,4,1,-1,0,1,-1,-1,1.75,1.0416666666666667,0.5
mbpp,agentic_plus_verifier,MBPP/436,200,,0,,,,,empty,117,0,6,0,6,0,1,0,31,,1,,1,,1,,1,,0,,1,,2,,3,,,,-6,-6,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/439,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,73,94,3,4,3,4,1,1,24,26,1,1,0,1,0,0,3,3,0,0,1,2,0,1,1,2,0.8386278693775346,0.9055315508912547,1,1,2,1,0,0,1,1,1.3333333333333333,1.0833333333333333,2.0
mbpp,agentic_plus_verifier,MBPP/442,200,,0,,,,,empty,195,0,11,0,10,0,1,0,47,,1,,1,,1,,2,,0,,1,,2,,3,,,,-11,-10,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/444,200,,0,,,,,empty,155,0,6,0,6,0,1,0,54,,1,,0,,1,,5,,0,,1,,1,,2,,,,-6,-6,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/450,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,90,79,3,2,3,2,1,1,28,23,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,0.6350852961085883,0.7102848052045775,-1,-1,-5,0,0,0,0,0,0.6666666666666666,0.8214285714285714,1.0
mbpp,agentic_plus_verifier,MBPP/453,200,,0,,,,,empty,503,0,21,0,20,0,1,0,145,,1,,3,,2,,3,,0,,2,,3,,7,,,,-21,-20,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/454,200,,0,,,,,empty,151,0,8,0,7,0,1,0,24,,1,,1,,0,,1,,0,,2,,1,,2,,,,-8,-7,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/455,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,230,132,5,3,5,3,1,1,46,22,1,1,1,0,0,0,0,0,0,0,2,1,1,0,8,1,0.5726562866781999,0.34143167982105593,-2,-2,-24,-1,0,0,-1,-7,0.6,0.4782608695652174,0.125
mbpp,agentic_plus_verifier,MBPP/456,200,,0,,,,,empty,97,0,3,0,3,0,1,0,24,,1,,0,,1,,0,,1,,1,,1,,2,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/458,200,,0,,,,,empty,58,0,3,0,3,0,1,0,17,,1,,0,,0,,0,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/461,200,,0,,,,,empty,163,0,6,0,6,0,1,0,48,,1,,1,,1,,2,,0,,1,,2,,4,,,,-6,-6,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/462,200,,0,,,,,empty,191,0,7,0,7,0,1,0,57,,1,,1,,1,,2,,0,,2,,1,,3,,,,-7,-7,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/465,200,,0,,,,,empty,117,0,3,0,3,0,1,0,32,,1,,0,,1,,1,,1,,1,,1,,2,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/475,200,,0,,,,,empty,139,0,6,0,5,0,1,0,25,,1,,0,,0,,2,,0,,1,,0,,1,,,,-6,-5,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/476,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,65,51,3,2,3,2,1,1,22,17,1,1,0,0,0,0,2,2,0,0,1,1,0,0,1,1,0.8819171036881969,0.9336995618478525,-1,-1,-5,0,0,0,0,0,0.6666666666666666,0.7727272727272727,1.0
mbpp,agentic_plus_verifier,MBPP/478,200,,0,,,,,empty,75,0,4,0,3,0,1,0,16,,1,,0,,0,,1,,0,,1,,0,,1,,,,-4,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/555,200,,0,,,,,empty,80,0,4,0,4,0,1,0,34,,1,,0,,0,,0,,0,,1,,0,,1,,,,-4,-4,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/557,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,77,275,3,10,3,10,1,1,15,63,1,1,0,2,0,1,1,8,0,0,1,1,0,3,1,4,0.21664456120656048,0.6426845869171515,7,7,48,2,1,7,3,3,3.3333333333333335,4.2,4.0
mbpp,agentic_plus_verifier,MBPP/558,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,76,272,2,10,2,10,1,1,26,105,1,1,0,0,0,1,4,13,0,0,1,1,0,1,1,2,0.41781451089836674,0.8109307588519343,8,8,79,0,1,9,1,1,5.0,4.038461538461538,2.0
mbpp,agentic_plus_verifier,MBPP/559,200,,0,,,,,empty,322,0,10,0,10,0,1,0,60,,1,,2,,1,,1,,0,,1,,3,,4,,,,-10,-10,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/560,200,,0,,,,,empty,100,0,3,0,3,0,1,0,23,,1,,0,,0,,2,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/568,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,90,100,3,4,3,4,1,1,20,24,1,1,0,1,1,1,1,1,1,1,1,2,1,1,2,3,0.7905694150420948,0.8397822097303648,1,1,4,1,0,0,0,1,1.3333333333333333,1.2,1.5
mbpp,agentic_plus_verifier,MBPP/569,200,,0,,,,,empty,81,0,3,0,3,0,1,0,20,,1,,0,,0,,2,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/57,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,156,141,7,6,7,6,1,1,56,36,1,1,0,0,1,1,3,1,0,0,1,1,1,1,2,2,0.5447670420505112,0.6734350297014737,-1,-1,-20,0,0,-2,0,0,0.8571428571428571,0.6428571428571429,1.0
mbpp,agentic_plus_verifier,MBPP/574,200,,0,,,,,empty,112,0,3,0,3,0,1,0,37,,1,,0,,0,,0,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/577,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,189,120,11,5,11,5,1,1,39,29,1,1,4,1,0,0,0,0,0,0,5,2,4,1,5,2,0.6640783086353595,0.5862171947850966,-6,-6,-10,-3,0,0,-3,-3,0.45454545454545453,0.7435897435897436,0.4
mbpp,agentic_plus_verifier,MBPP/578,200,,0,,,,,empty,130,0,3,0,3,0,1,0,32,,1,,0,,2,,1,,1,,1,,1,,3,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/579,200,,0,,,,,empty,106,0,3,0,3,0,1,0,26,,1,,0,,0,,3,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/58,200,,0,,,,,empty,46,0,2,0,2,0,1,0,15,,1,,0,,0,,0,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/584,200,,0,,,,,empty,138,0,5,0,4,0,1,0,39,,1,,0,,1,,4,,0,,1,,1,,2,,,,-5,-4,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/586,200,,0,,,,,empty,45,0,2,0,2,0,1,0,22,,1,,0,,0,,0,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/588,200,,0,,,,,empty,68,0,3,0,3,0,1,0,22,,1,,0,,0,,2,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/59,200,,0,,,,,empty,49,0,2,0,2,0,1,0,21,,1,,0,,0,,0,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/590,200,,0,,,,,empty,138,0,7,0,6,0,1,0,47,,1,,0,,0,,3,,0,,1,,0,,1,,,,-7,-6,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/593,200,,0,,,,,empty,91,0,5,0,4,0,1,0,21,,1,,0,,0,,1,,0,,1,,0,,1,,,,-5,-4,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/594,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,184,360,4,11,4,11,1,1,61,83,1,1,0,3,2,1,2,1,2,0,1,1,1,2,3,8,0.3956430799496159,0.47308312181335055,7,7,22,3,-1,-1,1,5,2.75,1.360655737704918,2.6666666666666665
mbpp,agentic_plus_verifier,MBPP/599,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,164,176,6,6,6,6,1,1,45,46,1,1,0,1,1,0,1,0,0,0,1,2,1,1,2,2,0.5018683272627928,0.7016277404814731,0,0,1,1,-1,-1,0,0,1.0,1.0222222222222221,1.0
mbpp,agentic_plus_verifier,MBPP/604,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,62,90,2,4,2,4,1,1,17,25,1,1,0,0,0,0,3,3,0,0,1,1,0,0,1,1,0.5270462766947299,0.8910563851303022,2,2,8,0,0,0,0,0,2.0,1.4705882352941178,1.0
mbpp,agentic_plus_verifier,MBPP/606,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,95,234,5,13,4,10,1,1,23,20,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.5621826951410452,0.8622479818365827,8,6,-3,0,0,0,0,0,2.6,0.8695652173913043,1.0
mbpp,agentic_plus_verifier,MBPP/608,200,,0,,,,,empty,286,0,8,0,8,0,1,0,144,,1,,0,,4,,4,,2,,1,,2,,5,,,,-8,-8,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/610,200,,0,,,,,empty,70,0,2,0,2,0,1,0,25,,1,,0,,0,,0,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/611,200,,0,,,,,empty,89,0,3,0,3,0,1,0,26,,1,,0,,1,,1,,1,,1,,1,,2,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/614,200,,0,,,,,empty,81,0,3,0,3,0,1,0,20,,1,,0,,0,,2,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/615,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,93,298,3,10,3,10,1,1,33,77,1,1,0,1,1,2,3,5,1,1,1,2,1,2,2,4,0.764286998047602,0.8136375599905376,7,7,44,1,1,2,1,2,3.3333333333333335,2.3333333333333335,2.0
mbpp,agentic_plus_verifier,MBPP/62,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,40,188,2,8,2,8,1,1,10,42,1,1,0,2,0,1,1,1,0,0,1,1,0,2,1,4,0.5151221963699316,0.6015256481108326,6,6,32,2,1,0,2,3,4.0,4.2,4.0
mbpp,agentic_plus_verifier,MBPP/624,200,,0,,,,,empty,47,0,2,0,2,0,1,0,10,,1,,0,,0,,1,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/630,200,,0,,,,,empty,233,0,8,0,7,0,1,0,75,,2,,1,,2,,4,,1,,1,,2,,4,,,,-8,-7,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/631,200,,0,,,,,empty,105,0,2,0,2,0,1,0,31,,1,,2,,1,,1,,1,,1,,2,,4,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/632,200,,0,,,,,empty,127,0,4,0,4,0,1,0,44,,1,,0,,2,,2,,2,,1,,1,,3,,,,-4,-4,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/635,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,162,628,7,21,6,20,1,1,46,238,1,2,0,3,2,2,4,7,1,0,1,1,1,1,3,8,0.13166219644829502,0.4945185453354167,14,14,192,3,0,3,0,5,3.0,5.173913043478261,2.6666666666666665
mbpp,agentic_plus_verifier,MBPP/638,200,,0,,,,,empty,166,0,5,0,4,0,1,0,58,,1,,0,,0,,4,,0,,1,,0,,1,,,,-5,-4,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/641,200,,0,,,,,empty,56,0,2,0,2,0,1,0,23,,1,,0,,0,,1,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/68,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,136,307,2,11,2,11,1,1,77,86,1,1,0,3,2,1,6,3,2,0,1,2,1,2,4,6,0.5858449331643021,0.7691738072204155,9,9,9,3,-1,-3,1,2,5.5,1.1168831168831168,1.5
mbpp,agentic_plus_verifier,MBPP/7,200,,0,,,,,empty,81,0,4,0,3,0,1,0,15,,1,,0,,0,,1,,0,,1,,0,,1,,,,-4,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/72,200,,0,,,,,empty,74,0,4,0,4,0,1,0,17,,1,,1,,0,,0,,0,,2,,1,,2,,,,-4,-4,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/720,200,,0,,,,,empty,155,0,5,0,5,0,1,0,32,,1,,0,,0,,3,,0,,1,,0,,1,,,,-5,-5,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/721,200,,0,,,,,empty,438,0,12,0,12,0,1,0,238,,1,,0,,6,,8,,2,,1,,2,,7,,,,-12,-12,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/722,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,126,146,3,2,3,2,1,1,49,46,1,1,0,0,1,1,1,1,1,1,1,1,1,1,3,3,0.485071250072666,0.6488679163256584,-1,-1,-3,0,0,0,0,0,0.6666666666666666,0.9387755102040817,1.0
mbpp,agentic_plus_verifier,MBPP/724,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,88,139,2,4,2,4,1,1,28,37,1,1,0,0,1,1,4,3,1,1,1,1,1,1,2,2,0.733358797622569,0.8474075451111538,2,2,9,0,0,-1,0,0,2.0,1.3214285714285714,1.0
mbpp,agentic_plus_verifier,MBPP/726,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,112,180,3,5,3,5,1,1,38,57,1,1,0,1,1,1,2,4,1,1,1,2,1,1,2,3,0.7481756236662597,0.8542534696557441,2,2,19,1,0,2,0,1,1.6666666666666667,1.5,1.5
mbpp,agentic_plus_verifier,MBPP/730,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,113,213,4,8,3,8,1,1,22,67,1,1,0,2,1,1,1,3,1,0,1,2,1,2,2,4,0.4910286161402363,0.6220245980272517,4,5,45,2,0,2,1,2,2.0,3.0454545454545454,2.0
mbpp,agentic_plus_verifier,MBPP/733,200,,0,,,,,empty,330,0,13,0,13,0,1,0,102,,1,,2,,1,,1,,0,,1,,3,,4,,,,-13,-13,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/735,200,,0,,,,,empty,220,0,12,0,11,0,1,0,79,,2,,1,,0,,1,,0,,3,,1,,2,,,,-12,-11,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/738,200,,0,,,,,empty,114,0,5,0,5,0,1,0,32,,1,,1,,0,,2,,0,,2,,1,,2,,,,-5,-5,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/74,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,632,1078,21,31,21,28,1,1,195,104,1,1,4,5,3,1,15,3,0,0,4,4,3,3,8,7,0.4755155935825723,0.6204094264096212,10,7,-91,1,-2,-12,0,-1,1.4761904761904763,0.5333333333333333,0.875
mbpp,agentic_plus_verifier,MBPP/740,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,121,187,3,6,3,6,1,1,39,57,1,1,0,1,1,1,3,3,1,0,1,1,1,2,2,3,0.6153953888304962,0.7353651222227283,3,3,18,1,0,0,1,1,2.0,1.4615384615384615,1.5
mbpp,agentic_plus_verifier,MBPP/744,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,94,53,3,2,3,2,1,1,26,10,2,1,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0.5962847939999439,0.6963106238227914,-1,-1,-16,0,0,-2,0,0,0.6666666666666666,0.38461538461538464,1.0
mbpp,agentic_plus_verifier,MBPP/745,200,,0,,,,,empty,160,0,2,0,2,0,1,0,60,,2,,0,,1,,6,,1,,1,,1,,3,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/747,200,,0,,,,,empty,590,0,15,0,15,0,1,0,308,,1,,2,,6,,11,,3,,1,,5,,12,,,,-15,-15,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/749,200,,0,,,,,empty,111,0,4,0,4,0,1,0,27,,1,,0,,1,,2,,1,,1,,1,,2,,,,-4,-4,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/750,200,,0,,,,,empty,82,0,3,0,3,0,1,0,14,,1,,0,,0,,0,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/751,200,,0,,,,,empty,384,0,9,0,8,0,1,0,133,,2,,1,,0,,5,,0,,3,,1,,6,,,,-9,-8,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/753,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,91,77,3,2,3,2,1,1,30,25,2,2,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.8563488385776753,0.9545044354015156,-1,-1,-5,0,0,0,0,0,0.6666666666666666,0.8333333333333334,1.0
mbpp,agentic_plus_verifier,MBPP/754,200,,0,,,,,empty,158,0,6,0,6,0,1,0,50,,1,,1,,1,,2,,0,,1,,2,,3,,,,-6,-6,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/757,200,,0,,,,,empty,211,0,3,0,3,0,1,0,67,,1,,0,,2,,9,,1,,1,,1,,3,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/759,200,,0,,,,,empty,142,0,5,0,5,0,1,0,31,,1,,0,,0,,3,,0,,1,,0,,1,,,,-5,-5,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/760,200,,0,,,,,empty,64,0,3,0,3,0,1,0,21,,1,,0,,0,,2,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/762,200,,0,,,,,empty,123,0,2,0,2,0,1,0,27,,1,,0,,0,,0,,0,,1,,0,,4,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/763,200,,0,,,,,empty,189,0,7,0,7,0,1,0,76,,1,,1,,1,,2,,0,,1,,2,,3,,,,-7,-7,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/77,200,,0,,,,,empty,38,0,2,0,2,0,1,0,13,,1,,0,,0,,0,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/771,200,,0,,,,,empty,499,0,16,0,15,0,1,0,135,,1,,5,,1,,4,,0,,4,,3,,16,,,,-16,-15,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/772,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,147,160,5,4,5,4,1,1,45,40,1,1,0,0,1,1,3,3,1,1,1,1,1,1,2,2,0.3662335103823572,0.7265225746983998,-1,-1,-5,0,0,0,0,0,0.8,0.8888888888888888,1.0
mbpp,agentic_plus_verifier,MBPP/776,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,435,483,11,14,11,14,1,1,138,114,1,1,3,4,1,1,2,4,0,0,1,1,2,3,9,8,0.6346442795747009,0.6435986315801235,3,3,-24,1,0,2,1,-1,1.2727272727272727,0.8260869565217391,0.8888888888888888
mbpp,agentic_plus_verifier,MBPP/777,200,,0,,,,,empty,167,0,7,0,7,0,1,0,69,,1,,1,,1,,3,,0,,1,,2,,3,,,,-7,-7,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/778,200,,0,,,,,empty,128,0,4,0,3,0,1,0,25,,1,,0,,1,,2,,1,,1,,1,,2,,,,-4,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/780,200,,0,,,,,empty,168,0,5,0,4,0,1,0,48,,1,,0,,1,,1,,1,,1,,1,,2,,,,-5,-4,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/781,200,,0,,,,,empty,258,0,11,0,10,0,1,0,76,,1,,2,,1,,3,,0,,1,,3,,4,,,,-11,-10,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/782,200,,0,,,,,empty,144,0,6,0,6,0,1,0,58,,1,,0,,1,,2,,0,,1,,1,,2,,,,-6,-6,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/784,200,,0,,,,,empty,183,0,4,0,4,0,1,0,61,,1,,0,,2,,2,,2,,1,,1,,3,,,,-4,-4,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/785,200,,0,,,,,empty,156,0,3,0,3,0,1,0,43,,1,,0,,1,,6,,1,,1,,1,,2,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/787,200,,0,,,,,empty,99,0,5,0,4,0,1,0,20,,1,,0,,0,,1,,0,,1,,0,,1,,,,-5,-4,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/788,200,,0,,,,,empty,76,0,2,0,2,0,1,0,17,,1,,0,,0,,1,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/79,200,,0,,,,,empty,150,0,7,0,7,0,1,0,34,,1,,1,,1,,2,,0,,2,,2,,3,,,,-7,-7,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/792,200,,0,,,,,empty,54,0,2,0,2,0,1,0,10,,1,,0,,0,,1,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/793,200,,0,,,,,empty,313,0,15,0,15,0,1,0,104,,1,,2,,1,,1,,0,,1,,3,,4,,,,-15,-15,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/794,200,,0,,,,,empty,99,0,5,0,4,0,1,0,20,,1,,0,,0,,1,,0,,1,,0,,1,,,,-5,-4,,,,,,,0.0,,
mbpp,agentic_plus_verifier,MBPP/796,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,98,68,5,2,5,2,1,1,28,21,1,1,0,0,1,0,1,2,0,0,1,1,1,0,2,1,0.47336463120312866,0.565685424949238,-3,-3,-7,0,-1,1,-1,-1,0.4,0.75,0.5
