dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,architect,developer,qa,verifier,architect_total_tokens,developer_total_tokens,qa_total_tokens,verifier_total_tokens,architect_latency_s,developer_latency_s,qa_latency_s,verifier_latency_s,architect_error,developer_repair,developer_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
bigcodebench,agentic,BigCodeBench/945,run-d2e3d922,1771541349.381896,bigcodebench_no_security_no_verifier,always,0,,0,,5781,43.274033,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2290,1453,2038,,17.841244,7.971424,15.447975,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_forecasted_values_increasing (builtins.TestCases.test_forecasted_values_increasing)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 26, in test_forecasted_values_increasing
AssertionError: True is not false

----------------------------------------------------------------------
Ran 5 tests in 0.006s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/50,run-d2e3d922,1771541402.641292,bigcodebench_no_security_no_verifier,always,0,,0,,5685,52.443659,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2155,1442,2088,,17.424488,7.3232,26.921196,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 6, in test_case_1
  File ""<string>"", line 55, in validate_output
AssertionError: dtype('O') != 'datetime64[ns]'

======================================================================
FAIL: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 9, in test_case_2
  File ""<string>"", line 55, in validate_output
AssertionError: dtype('O') != 'datetime64[ns]'

======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in test_case_3
  File ""<string>"", line 55, in validate_output
AssertionError: dtype('O') != 'datetime64[ns]'

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 15, in test_case_4
  File ""<string>"", line 55, in validate_output
AssertionError: dtype('O') != 'datetime64[ns]'

======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in test_case_5
  File ""<string>"", line 55, in validate_output
AssertionError: dtype('O') != 'datetime64[ns]'

======================================================================
FAIL: test_case_6 (builtins.TestCases.test_case_6)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 40, in test_case_6
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1303, in assert_frame_equal
    assert_series_equal(
    ~~~~~~~~~~~~~~~~~~~^
        lcol,
        ^^^^^
    ...<12 lines>...
        check_flags=False,
        ^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 999, in assert_series_equal
    assert_attr_equal(""dtype"", left, right, obj=f""Attributes of {obj}"")
    ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 421, in assert_attr_equal
    raise_assert_detail(obj, msg, left_attr, right_attr)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 620, in raise_assert_detail
    raise AssertionError(msg)
AssertionError: Attributes of DataFrame.iloc[:, 1] (column name=""Datetime"") are different

Attribute ""dtype"" are different
[left]:  object
[right]: datetime64[ns]

----------------------------------------------------------------------
Ran 6 tests in 0.587s

FAILED (failures=6)"
bigcodebench,agentic,BigCodeBench/470,run-d2e3d922,1771541457.015758,bigcodebench_no_security_no_verifier,always,0,,0,,6230,54.334215,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2023,1823,2384,,16.536166,6.848377,30.80465,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/725,run-d2e3d922,1771541497.381586,bigcodebench_no_security_no_verifier,always,0,,0,,5348,40.325383,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1960,1510,1878,,17.937371,5.335899,16.904516,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/867,run-d2e3d922,1771541525.439337,bigcodebench_no_security_no_verifier,always,0,,0,,4620,28.008258,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1912,1538,1170,,16.798456,4.867768,6.190053,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/171,run-d2e3d922,1771541604.023387,bigcodebench_no_security_no_verifier,always,0,,0,,5318,78.540691,SyntaxError,"unterminated triple-quoted string literal (detected at line 31) (<unknown>, line 8)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2020,956,2342,,16.647367,6.244622,55.517371,,0,0,1,0,0,1,1,1,1,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 25) (<unknown>, line 3)"
bigcodebench,agentic,BigCodeBench/226,run-d2e3d922,1771541663.461749,bigcodebench_no_security_no_verifier,always,0,,0,,5008,59.394046,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1869,797,2342,,18.940383,5.376497,34.915159,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 40, in test_case_4
AssertionError: 112 != 210

----------------------------------------------------------------------
Ran 5 tests in 0.411s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/263,run-d2e3d922,1771541696.319101,bigcodebench_no_security_no_verifier,always,0,,0,,4940,32.820424,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1918,1366,1656,,17.401654,6.299271,8.956107,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/301,run-d2e3d922,1771541763.535579,bigcodebench_no_security_no_verifier,always,0,,0,,5668,67.170259,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2031,1149,2488,,29.093922,7.158241,30.79619,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 9, in test_case_1
AssertionError: 0.9206267664155906 != 0.95949 within 5 places (0.03886323358440935 difference)

======================================================================
FAIL: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 15, in test_case_2
AssertionError: 0.1725696330273575 != 0.415415 within 5 places (0.24284536697264247 difference)

======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 20, in test_case_3
AssertionError: 0.9206267664155906 != 0.959492 within 5 places (0.03886523358440941 difference)

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in test_case_4
AssertionError: 0.42884258086335747 != 0.65486 within 5 places (0.22601741913664253 difference)

======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 30, in test_case_5
AssertionError: 0.7077075065009433 != 0.841253 within 5 places (0.13354549349905676 difference)

----------------------------------------------------------------------
Ran 5 tests in 0.064s

FAILED (failures=5)"
bigcodebench,agentic,BigCodeBench/73,run-d2e3d922,1771541819.74252,bigcodebench_no_security_no_verifier,always,0,,0,,7289,56.163354,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1927,2162,3200,,17.553187,11.490184,26.977134,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/823,run-d2e3d922,1771541873.69545,bigcodebench_no_security_no_verifier,always,0,,0,,5769,53.910931,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1953,1475,2341,,18.321376,4.408748,31.017722,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/504,run-d2e3d922,1771541922.621106,bigcodebench_no_security_no_verifier,always,0,,0,,5142,48.876823,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1912,1133,2097,,16.790468,4.930207,27.011947,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/772,run-d2e3d922,1771541991.861326,bigcodebench_no_security_no_verifier,always,0,,0,,6040,69.197724,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2113,1454,2473,,16.510896,6.932554,45.616061,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/791,run-d2e3d922,1771542030.604037,bigcodebench_no_security_no_verifier,always,0,,0,,4659,38.706343,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1931,914,1814,,19.043445,6.03567,13.483784,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_empty_list (builtins.TestCases.test_empty_list)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 33, in test_empty_list
  File ""<string>"", line 38, in task_func
StopIteration

----------------------------------------------------------------------
Ran 5 tests in 0.000s

FAILED (errors=1)"
bigcodebench,agentic,BigCodeBench/742,run-d2e3d922,1771542099.64325,bigcodebench_no_security_no_verifier,always,0,,0,,6205,43.915332,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2026,1847,2332,,15.484808,6.839047,21.459187,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/104,run-d2e3d922,1771542137.390534,bigcodebench_no_security_no_verifier,always,0,,0,,5508,37.714026,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2069,1949,1490,,17.659338,8.390232,11.546241,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/698,run-d2e3d922,1771542174.478413,bigcodebench_no_security_no_verifier,always,0,,0,,5066,37.050017,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1965,1050,2051,,16.831631,5.045789,15.064257,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/262,run-d2e3d922,1771542210.625823,bigcodebench_no_security_no_verifier,always,0,,0,,4405,36.109541,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1906,1300,1199,,17.045167,5.19786,13.754801,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/987,run-d2e3d922,1771542256.503649,bigcodebench_no_security_no_verifier,always,0,,0,,6438,45.838348,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2103,1909,2426,,16.972739,8.732901,20.023212,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/671,run-d2e3d922,1771542302.557596,bigcodebench_no_security_no_verifier,always,0,,0,,4473,46.01654,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1844,728,1901,,18.205859,4.624838,23.076571,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/344,run-d2e3d922,1771542369.263734,bigcodebench_no_security_no_verifier,always,0,,0,,5342,66.66832,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1941,1014,2387,,18.731831,6.312135,41.506657,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 49, in task_func
  File ""C:\Python314\Lib\shutil.py"", line 654, in copytree
    return _copytree(entries=entries, src=src, dst=dst, symlinks=symlinks,
                     ignore=ignore, copy_function=copy_function,
                     ignore_dangling_symlinks=ignore_dangling_symlinks,
                     dirs_exist_ok=dirs_exist_ok)
  File ""C:\Python314\Lib\shutil.py"", line 552, in _copytree
    os.makedirs(dst, exist_ok=dirs_exist_ok)
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""<frozen os>"", line 236, in makedirs
FileExistsError: [WinError 183] Cannot create a file when that file already exists: 'C:\\Users\\jbeem\\AppData\\Local\\Temp\\tmpqxg7x6ln\\tmpbt48hedp'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<string>"", line 46, in test_case_5
  File ""<string>"", line 58, in task_func
Exception: An error occurred: [WinError 183] Cannot create a file when that file already exists: 'C:\\Users\\jbeem\\AppData\\Local\\Temp\\tmpqxg7x6ln\\tmpbt48hedp'

----------------------------------------------------------------------
Ran 5 tests in 0.036s

FAILED (errors=1)"
bigcodebench,agentic,BigCodeBench/714,run-d2e3d922,1771542399.238934,bigcodebench_no_security_no_verifier,always,0,,0,,3814,29.938475,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1900,777,1137,,17.167449,4.083554,8.567699,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/690,run-d2e3d922,1771542442.764485,bigcodebench_no_security_no_verifier,always,0,,0,,4399,43.485565,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1754,1205,1440,,16.838012,3.539812,22.959978,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/686,run-d2e3d922,1771542487.302785,bigcodebench_no_security_no_verifier,always,0,,0,,5875,44.500473,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2092,1436,2347,,17.345582,6.484964,20.55366,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/651,run-d2e3d922,1771542540.716574,bigcodebench_no_security_no_verifier,always,0,,0,,4590,53.380292,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1890,785,1915,,17.808042,4.558121,30.869193,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 49, in test_case_5
AssertionError: np.int64(0) != 1

----------------------------------------------------------------------
Ran 5 tests in 0.527s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/67,run-d2e3d922,1771542579.282927,bigcodebench_no_security_no_verifier,always,0,,0,,5162,38.532174,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1594,1514,2054,,15.723441,5.47974,17.246746,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/493,run-d2e3d922,1771542636.945346,bigcodebench_no_security_no_verifier,always,0,,0,,6330,57.643125,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2075,1573,2682,,17.327316,6.969893,33.275134,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_7 (builtins.TestCases.test_case_7)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 55, in test_case_7
AssertionError: TypeError not raised

----------------------------------------------------------------------
Ran 7 tests in 0.708s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/160,run-d2e3d922,1771542707.781352,bigcodebench_no_security_no_verifier,always,0,,0,,6637,70.813845,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2169,1779,2689,,15.884242,6.562735,48.287983,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/53,run-d2e3d922,1771542787.433735,bigcodebench_no_security_no_verifier,always,0,,0,,6400,79.640541,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1945,1784,2671,,15.995958,6.898618,56.682872,,0,0,0,0,0,1,1,1,1,False,TimeoutError,Timeout after 30.0s
bigcodebench,agentic,BigCodeBench/767,run-d2e3d922,1771542812.184667,bigcodebench_no_security_no_verifier,always,0,,0,,3722,24.731458,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1860,1118,744,,18.197396,3.05,3.398951,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/361,run-d2e3d922,1771542865.664181,bigcodebench_no_security_no_verifier,always,0,,0,,6081,53.451748,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2178,1720,2183,,18.467523,8.103926,26.801757,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_empty_excel_file (builtins.TestCases.test_empty_excel_file)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_file_not_found (builtins.TestCases.test_file_not_found)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_normal_functionality (builtins.TestCases.test_normal_functionality)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_overwrite_existing_csv (builtins.TestCases.test_overwrite_existing_csv)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_sheet_not_found (builtins.TestCases.test_sheet_not_found)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

----------------------------------------------------------------------
Ran 5 tests in 0.009s

FAILED (errors=5)"
bigcodebench,agentic,BigCodeBench/414,run-d2e3d922,1771542978.663883,bigcodebench_no_security_no_verifier,always,0,,0,,6282,92.184441,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1814,1521,2947,,15.999386,4.594966,71.502457,,0,0,0,0,0,1,1,1,1,True,,
